Median_House_Value,Median_Income,Median_Age,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Rooms_Per_House,Bedrooms_Ratio,People_Per_House
140500.0,4.9196,7,3253,801,34.12,-117.39,74406.6221717072,78976.7439600455,157585.621790754,541225.209147959,608935.446130031,6.3158551810237205,0.1541806681162285,4.061173533083646
266700.0,5.9941,23,1729,529,34.05,-118.11,33625.7133342558,12318.6222329932,172549.872180674,500084.874296613,568119.80595512,6.495274102079395,0.16443538998835855,3.268431001890359
194800.0,3.4239,12,2274,858,36.69,-121.8,4784.85836068492,435829.297540973,612304.039605492,72247.8062372406,132858.837355466,4.518648018648019,0.2357492906886768,2.6503496503496504
183800.0,4.7228,36,775,218,34.24,-118.42,25994.784567038,26442.1276798632,205810.927754424,465338.499523397,533368.894602632,5.41743119266055,0.18628281117696868,3.555045871559633
158800.0,1.7991,43,1687,463,34.03,-118.15,29442.101182941,8979.06688184267,172593.850378563,499289.091579652,567323.132293802,4.332613390928726,0.23529411764705882,3.6436285097192225
341200.0,3.9375,24,1093,338,34.87,-120.33,27676.2168887013,211783.790556058,378290.105340364,308006.955258836,373747.952802008,7.662721893491124,0.155984555984556,3.2337278106508878
113500.0,3.9784,18,2899,765,34.07,-117.78,47594.4693417333,42759.3489336287,161175.978139627,519289.566114937,587252.504725472,4.718954248366013,0.21385041551246536,3.7895424836601306
73100.0,1.4511,46,476,91,34.06,-117.32,72368.4909629489,85097.3043453036,150201.652440916,550486.825655447,618202.575859891,5.230769230769231,0.21428571428571427,5.230769230769231
90300.0,2.4524,25,665,187,32.74,-117.11,9009.11198327639,179906.196539883,5487.83825162176,671159.855615065,739148.544813461,3.657754010695187,0.2777777777777778,3.556149732620321
123100.0,1.5652,38,1308,310,34.02,-118.26,21765.8861377757,3886.94312238798,177330.785813002,493466.062777731,561485.528929871,3.161290322580645,0.29081632653061223,4.219354838709678
130800.0,3.5625,24,927,313,37.8,-121.2,40298.9192696869,494424.154804164,673692.196844477,79992.5153588204,108240.240409593,5.424920127795527,0.20259128386336867,2.961661341853035
89600.0,2.1116,25,1660,613,38.59,-121.3,62557.187979538,573990.182365753,752443.200744405,148868.28100519,134202.305427411,4.897226753670473,0.23917388407728182,2.707993474714519
160300.0,4.2885,31,1366,561,38.53,-121.52,50450.9916065258,577936.877142425,756866.310498177,136793.902421242,115829.60843653,5.506238859180035,0.18938167691809646,2.4349376114081998
102500.0,2.5656,21,770,165,33.88,-117.52,45377.5103907867,69432.513075546,133688.358768464,551163.286138892,619112.498442423,4.375757575757576,0.24653739612188366,4.666666666666667
196400.0,4.0052,30,2032,795,34.13,-118.2,30857.9397763302,9536.93061341693,184460.322309207,487928.506483719,555963.495346566,4.2377358490566035,0.2445829623033541,2.5559748427672955
381800.0,3.5076,39,1074,375,34.03,-118.48,2792.9563066982,21914.1922695744,190669.670509431,479628.45794524,547578.4445109,4.08,0.26209150326797387,2.864
175000.0,2.375,36,21,9,34.03,-118.06,32452.1143200404,17104.2101023423,168296.551053315,504823.203256475,572857.120128687,2.3333333333333335,0.3333333333333333,2.3333333333333335
115500.0,2.3409,38,1055,263,34.08,-118.19,29952.918643698,5829.54734398166,179262.733542281,492684.854412611,560719.466571707,4.718631178707224,0.2401289282836422,4.011406844106464
190300.0,4.5321,14,2876,1127,38.07,-122.16,738.942579257762,568655.502347777,747910.941068283,84984.8371418318,40617.8903435284,5.643300798580301,0.19433962264150945,2.551907719609583
417500.0,6.9414,52,671,253,37.9,-122.27,5579.70320870625,560518.383518505,739467.214118336,71011.9160407501,19925.3656790659,8.067193675889328,0.13228809407153355,2.652173913043478
197700.0,6.0487,15,450,154,38.26,-122.07,15542.8603918948,580320.096316073,759716.803259157,103971.189532847,62629.6624824865,7.616883116883117,0.12446717817561807,2.9220779220779223
206700.0,5.7763,14,3108,821,33.99,-117.72,44667.2181087,48757.1349217062,150901.22768008,529516.877439576,597491.832325006,6.847746650426309,0.15314834578441835,3.7856272838002436
212800.0,1.2387,42,3549,993,37.72,-122.42,3509.35796531048,554742.852903229,733108.291901049,63147.5758760695,6083.05502373784,4.248741188318228,0.266650865133918,3.5740181268882174
106300.0,2.225,42,995,212,33.77,-118.2,4123.94981189584,31640.9353996146,151910.497677362,518360.278425527,586321.089433812,2.438679245283019,0.4506769825918762,4.693396226415095
231400.0,3.6707,23,1226,510,33.83,-117.83,25974.9036855595,45463.8499554223,138629.714911046,535551.288108374,603584.535490317,5.4411764705882355,0.19711711711711713,2.403921568627451
127100.0,2.1563,22,1283,718,32.76,-117.13,9463.55451551837,177009.710467286,5716.61832823805,668254.408947981,736242.939493072,3.6532033426183843,0.27906976744186046,1.786908077994429
150000.0,2.1375,23,1988,474,33.76,-117.98,10201.6389180807,40596.6429080138,138864.563107253,532236.323319583,600257.766156396,3.2763713080168775,0.33354797166773986,4.194092827004219
248100.0,4.375,17,2440,985,33.73,-117.99,8415.91168719095,42803.5262899439,136617.642232054,534176.963617557,602190.610123903,5.318781725888325,0.1994655468600878,2.4771573604060912
92800.0,4.5,30,167,45,38.04,-121.32,18067.9142471361,522523.050262963,701709.678236863,93163.4320735668,101886.195729666,5.533333333333333,0.17670682730923695,3.7111111111111112
241800.0,3.2705,52,1504,734,37.85,-122.26,7349.62084160981,555778.657669268,734665.575038723,65716.117724091,17260.0320736199,4.772479564032698,0.2146731373108764,2.0490463215258856
150700.0,1.8685,36,1672,546,34.04,-118.35,14612.743285081,9889.50861106229,184034.942807258,486399.932670917,554402.847615754,3.5824175824175826,0.3072597137014315,3.062271062271062
39400.0,1.3289,38,779,275,39.5,-121.54,157634.487225879,673023.394990375,850491.409826052,242640.141559638,206947.08698346,5.2290909090909095,0.21557719054242003,2.8327272727272725
186800.0,4.8611,16,178,121,33.61,-117.73,9625.75700988868,68332.7380726665,112659.124419998,559981.56959061,628014.118199776,4.87603305785124,0.22033898305084745,1.4710743801652892
87000.0,3.5441,14,1352,411,35.37,-118.87,124958.087389033,157314.275903667,334498.733565052,347896.990864982,415386.941184179,5.980535279805353,0.17615947925142392,3.289537712895377
258100.0,3.244,36,717,237,34.09,-118.06,38884.6567137348,17431.9353713972,174107.333218163,499899.412635005,567927.522029754,5.227848101265823,0.192090395480226,3.0253164556962027
52300.0,1.7279,42,597,210,37.12,-120.27,139785.683730765,387191.014043932,565759.210650264,145680.790402765,204179.33954267,5.438095238095238,0.20665499124343256,2.842857142857143
149900.0,4.7295,14,6295,1855,33.89,-117.48,48396.3480725202,72697.4691271315,133893.390072208,552971.642360879,620899.738827065,5.60377358490566,0.17306397306397306,3.393530997304582
56500.0,1.5357,35,1145,343,35.34,-119.02,115620.196349046,159814.96384742,338353.777768589,339759.484193352,407480.473659334,4.810495626822157,0.23636363636363636,3.3381924198250728
166400.0,3.6042,52,855,293,33.83,-117.92,19075.3310900358,38758.5942363284,142578.893635947,530006.435985813,598041.123135256,5.167235494880546,0.19881109643328929,2.9180887372013653
163200.0,4.2,38,789,193,33.97,-118.08,25533.0815107943,17641.8658026056,163513.902593149,508561.971723226,576596.281229551,5.316062176165803,0.18518518518518517,4.0880829015544045
46900.0,1.4617,25,743,597,33.76,-118.08,4206.99736348288,35834.4847660511,144174.96011174,526268.41813053,594267.372173749,3.341708542713568,0.3192982456140351,1.2445561139028476
112500.0,3.8018,18,874,580,32.8,-117.24,2952.09960444586,167521.523356102,11926.6467192233,658335.219414958,726303.056093383,3.8017241379310347,0.29977324263038546,1.506896551724138
425000.0,3.4852,30,1561,901,34.01,-118.48,2550.70203552145,22277.4802221521,188979.800300103,481358.724684808,549299.147898197,3.416204217536071,0.30994152046783624,1.732519422863485
181400.0,4.0972,30,1167,569,38.52,-121.51,49528.8726953655,576534.245554711,755460.755447412,135929.11286374,115636.441365322,5.687170474516696,0.18170580964153277,2.0509666080843587
425000.0,4.375,2,535,257,37.39,-121.89,18717.4650268015,495995.347679753,674647.099827203,6068.25111581687,64016.3658499026,4.42023346303502,0.32130281690140844,2.0817120622568095
290900.0,6.4823,13,2230,737,34.23,-118.85,22914.8419800455,59197.6437928972,229972.168718409,441064.356528951,508903.300200021,6.911804613297151,0.14998036906164114,3.0257801899592947
59500.0,2.774,38,1547,441,35.39,-118.97,122659.155712372,162890.697489149,340859.752827976,339530.815531382,407113.299463252,4.809523809523809,0.20414898632720416,3.507936507936508
146500.0,2.1549,22,2405,846,33.81,-117.26,57476.7647210776,94666.3524082204,122023.639460558,573661.071210508,641531.269644924,5.0224586288416075,0.21699223346669805,2.842789598108747
292200.0,7.1381,7,978,332,34.61,-118.17,72771.9129983946,62388.5851923296,230397.136529571,451690.888440605,519508.182049594,7.424698795180723,0.13630831643002028,2.9457831325301207
60400.0,1.8,32,736,249,36.72,-120.06,153655.800034407,339256.394239187,518052.331255189,176523.307351619,240385.660293618,3.9397590361445785,0.2415902140672783,2.9558232931726907
187500.0,2.875,43,611,197,37.64,-121.18,55301.2537012851,478681.308080708,658036.462782767,71444.909127116,111081.343297242,6.314720812182741,0.1680064308681672,3.1015228426395938
202200.0,3.3594,30,856,333,34.18,-118.42,19747.9008096751,21570.6905084125,200376.287500302,470371.101783061,538391.854904657,3.972972972972973,0.2668178382464097,2.5705705705705704
249000.0,4.5556,34,2282,814,37.57,-122.48,3483.73744745185,546617.732297769,724461.28401027,58005.7002927128,23082.1592528166,5.7100737100737105,0.173407917383821,2.8034398034398036
500001.0,9.1228,17,6214,2118,34.16,-118.67,15365.5813203053,41039.1303545259,213052.779227287,457401.808767014,525318.44824337,7.811142587346553,0.1333413926499033,2.9338999055712938
500001.0,3.7232,31,1199,697,33.78,-118.13,4396.88835546316,32037.2584828814,148735.818210854,521603.252493734,589593.252545194,4.360114777618365,0.24317209608423823,1.7202295552367288
178300.0,4.5,50,741,316,38.01,-122.14,6290.94409804198,562395.760636223,741616.58021625,78089.3357561376,36636.1701371081,5.569620253164557,0.19375,2.3449367088607596
181300.0,3.625,37,587,230,34.19,-118.4,21541.6734353675,21017.1646086541,200206.079565576,470734.770608183,538760.808336876,4.060869565217391,0.24732334047109208,2.5521739130434784
310900.0,2.7058,28,3586,1815,34.0,-118.43,7285.01361502058,18126.0943148691,185149.430821608,485123.036546263,553082.38386242,3.3763085399449038,0.32033289817232374,1.9757575757575758
159600.0,3.0466,15,3556,1037,37.36,-121.85,23498.0177612978,491147.268689318,669810.76354219,4679.80543937735,68875.2941498364,3.0356798457087755,0.3545108005082592,3.429122468659595
380000.0,2.9871,52,2062,966,37.79,-122.41,2283.65346617903,559770.870891307,738308.066283191,68049.0073591959,2584.4489280889,3.7246376811594204,0.2809894385769872,2.1345755693581783
184400.0,3.3841,29,1919,709,37.69,-121.76,35267.0601220451,513722.297628395,692986.737568727,41129.9260554404,59768.9557731434,4.842031029619182,0.20710748616370522,2.706629055007052
167600.0,4.875,40,399,99,33.91,-118.1,18615.6162449893,20631.4763780639,158890.610513021,512364.855890124,580391.766999529,5.181818181818182,0.1949317738791423,4.03030303030303
333700.0,7.3252,24,2474,780,34.22,-118.61,20595.4799134888,38531.3981831435,214565.614502968,455699.344778559,523675.469374274,6.7384615384615385,0.14421613394216135,3.1717948717948716
497600.0,5.738,33,258,130,34.14,-118.41,16260.6713774665,18159.6538667724,196246.044344676,474345.790028408,542359.78938897,5.984615384615385,0.18380462724935734,1.9846153846153847
198500.0,6.0224,15,1094,324,38.02,-122.21,2375.02788224737,567183.223226968,746349.361674926,81065.733619574,33547.8889918198,6.635802469135802,0.15209302325581395,3.376543209876543
103100.0,3.3214,25,879,277,36.38,-119.69,152128.846584294,290263.540819263,468626.733876003,222937.707709091,288368.091423929,6.093862815884476,0.17890995260663506,3.1732851985559565
112500.0,0.9355,24,1371,585,37.78,-122.43,2426.13068070171,560171.382267693,738651.327677898,68436.6188422474,679.906896662572,3.482051282051282,0.34167893961708395,2.3435897435897437
52500.0,1.881,25,1160,362,35.96,-119.19,162298.991568844,228970.737318184,405976.791153891,285540.894704896,351852.374006614,5.56353591160221,0.19960278053624628,3.2044198895027622
241700.0,3.3893,52,1253,538,37.86,-122.26,7621.96037314544,556608.550265477,735511.033344431,66685.3584081818,17830.1744318451,5.368029739776952,0.20914127423822715,2.328996282527881
140400.0,3.1797,48,458,172,38.44,-122.72,29464.0831054703,631624.405105273,810731.79888323,142654.398923688,78248.1516300437,4.1104651162790695,0.2347949080622348,2.6627906976744184
125400.0,2.5909,17,1275,568,38.66,-121.33,69049.1450836706,582052.426038965,760458.448580546,155322.433067923,137705.334786437,4.871478873239437,0.2110589085652331,2.244718309859155
350000.0,7.2423,52,47,8,33.89,-118.17,15509.3406035684,19276.9234152095,160747.592876207,509853.063236871,577862.979927728,7.875,0.19047619047619047,5.875
263700.0,7.5582,38,518,195,34.23,-118.26,32750.1087065057,19823.5254616374,196822.279446855,475985.680429372,544018.330871299,5.676923076923077,0.17524841915085818,2.6564102564102563
188000.0,4.0074,25,1378,308,34.17,-119.17,6092.74699027285,86279.6394803473,246754.030610589,429222.038248556,496636.580646572,5.181818181818182,0.20112781954887218,4.474025974025974
226000.0,4.1375,43,701,298,33.82,-118.12,8626.51540889563,28231.8813242626,151738.123934196,518780.123409332,586784.693039351,5.181208053691275,0.18523316062176165,2.3523489932885906
255300.0,3.2708,43,497,175,37.47,-122.21,5239.19085545891,521913.709157147,700098.020066995,31743.7104929786,39016.8505888855,4.188571428571429,0.22100954979536153,2.84
133500.0,4.0043,44,1095,316,33.95,-118.31,12751.4875385252,12907.5401504364,173860.643325984,496443.665400313,564430.536497313,4.930379746835443,0.21373555840821565,3.4651898734177213
83900.0,2.5363,30,1878,382,37.62,-121.02,65717.1081831205,469003.620942296,648243.880331515,83281.4727436056,125344.524427952,4.505235602094241,0.23184195235328298,4.9162303664921465
109400.0,1.7446,16,943,510,39.02,-122.66,75015.7097034417,678625.703513302,858035.445397868,198943.748108395,139977.996138616,7.284313725490196,0.2180349932705249,1.8490196078431373
216700.0,3.5,43,1042,418,33.82,-118.18,7886.77617290589,26483.226388596,155081.010949352,515230.935748696,583217.69671383,5.287081339712919,0.21221719457013574,2.492822966507177
193800.0,5.8453,10,247,104,40.23,-121.19,230708.878315104,734778.773530595,909620.809792952,327570.379947598,293398.095324246,15.115384615384615,0.1475826972010178,2.375
164600.0,4.4611,21,4308,1341,34.13,-117.61,62778.0557282007,58990.2897385162,162683.446893554,525716.93814958,593563.272444929,6.2759134973900075,0.16468631178707224,3.2125279642058167
108900.0,1.6571,31,1367,626,39.15,-123.21,44163.5521081818,719353.754688291,898657.841984724,232237.083301325,167354.201050466,4.289137380191693,0.25139664804469275,2.18370607028754
147800.0,5.4618,13,309,132,34.23,-116.86,115148.155223082,128866.118209836,170678.369232622,570254.723661853,637331.833859664,36.06060606060606,0.19705882352941176,2.340909090909091
168800.0,3.5156,50,887,356,32.73,-117.12,7581.94244100844,180273.916918701,4157.99177307523,671434.653197591,739418.100341649,6.480337078651686,0.18378846987429562,2.491573033707865
73300.0,1.7981,34,387,138,34.07,-117.3,74367.9235699049,86952.693234549,151138.452472204,551089.327048535,618781.274662679,4.108695652173913,0.25220458553791886,2.8043478260869565
90600.0,2.1932,29,726,225,37.53,-120.8,86497.7582476705,450180.322872454,629227.710049344,98903.7363170094,146152.203087647,5.164444444444444,0.21858864027538727,3.2266666666666666
153000.0,2.6806,52,3062,764,34.08,-118.21,28164.0207125862,4376.98160417076,180258.748286912,491462.298007391,559495.987658104,4.806282722513089,0.22004357298474944,4.007853403141361
143100.0,2.4283,49,1422,606,39.26,-121.03,140627.040749091,630071.740690111,806439.922511673,226859.240769356,205339.748045678,6.16996699669967,0.20299545332976732,2.3465346534653464
128600.0,3.6639,21,1466,488,34.98,-120.43,21418.026827995,225308.517447109,393049.702819236,292995.617517071,358612.677361933,5.584016393442623,0.18862385321100916,3.0040983606557377
195100.0,3.6597,21,1146,396,34.17,-119.17,6092.74699027285,86279.6394803473,246754.030610589,429222.038248556,496636.580646572,5.962121212121212,0.19652689538331217,2.893939393939394
57000.0,2.625,19,1026,293,36.3,-119.2,181440.20815316,264617.529220397,440134.944254991,265926.670216483,330309.264034557,4.870307167235495,0.21793973370707778,3.5017064846416384
51900.0,2.162,36,1405,422,36.06,-119.03,180461.102704034,234442.7265115,409479.221038275,291990.66768101,357390.024689073,4.561611374407583,0.23012987012987013,3.329383886255924
285200.0,6.617,14,3097,1014,33.08,-117.25,6790.9240781362,141997.103762098,41346.2116900429,633731.887645087,701758.036795476,7.108481262327416,0.14039955604883464,3.054240631163708
171500.0,5.2596,16,1818,529,33.02,-116.88,36845.501998833,170728.710101652,42823.1280924125,661488.162589101,729515.159165233,6.056710775047259,0.16885143570536829,3.436672967863894
87000.0,1.3,36,487,118,33.93,-118.23,17024.1079970919,13650.327431872,167610.115705532,502882.76107517,570887.825030199,4.245762711864407,0.24550898203592814,4.127118644067797
151000.0,4.1368,16,1305,671,32.77,-117.19,8552.88776939052,172894.989951534,6612.11715718593,663862.662238455,731837.073962182,4.87779433681073,0.20470516345860068,1.9448584202682564
145500.0,1.8363,37,823,229,33.12,-117.08,22357.192272538,149546.397092272,45584.8563559676,640769.343798611,708803.243959418,4.62882096069869,0.2528301886792453,3.593886462882096
247900.0,3.1107,26,2100,741,37.31,-121.92,22953.7581324914,491315.038420538,669722.231445489,3703.46037266318,68511.3434565547,4.375168690958165,0.2405922270203578,2.834008097165992
99100.0,3.6161,9,2283,1008,33.8,-116.45,109713.280137474,167851.39531621,137503.407559703,629816.33000591,697104.055297762,5.490079365079365,0.21792555113841705,2.2648809523809526
141700.0,4.0625,19,596,203,39.11,-121.68,113381.788712446,640519.462222482,818951.775149302,198193.010436005,162328.993609023,6.729064039408867,0.16105417276720352,2.935960591133005
85800.0,2.45,30,1784,573,34.08,-117.25,78111.2664573394,91582.7709368523,151923.600204096,553744.66356555,621389.072917231,5.202443280977312,0.2029520295202952,3.113438045375218
101900.0,2.4375,39,711,193,33.91,-118.26,13553.8353999066,15887.209181757,167515.236304097,502812.379261156,570802.533780801,4.844559585492228,0.22459893048128343,3.683937823834197
144400.0,2.5887,13,602,209,39.08,-121.1,119727.255249048,614416.212246847,791412.235342532,205982.882288579,185841.164862817,5.311004784688995,0.1945945945945946,2.8803827751196174
94400.0,3.625,17,1042,375,37.23,-119.91,169296.061622198,384077.868876203,560908.084295895,175832.596442818,230484.523931179,5.789333333333333,0.17918010133578996,2.7786666666666666
72800.0,2.1061,16,3589,1017,37.39,-120.59,110680.667487553,427291.44395859,606153.176510238,115318.555247997,167775.068702965,4.638151425762045,0.23722705109179562,3.529006882989184
202100.0,3.3594,32,693,228,33.87,-117.89,24085.8781691244,38400.7360163469,145130.381143444,528536.445537547,596570.567745688,4.969298245614035,0.19064430714916153,3.039473684210526
156500.0,2.5523,36,3097,780,34.09,-118.17,32008.4600996258,7980.85256978249,179224.743610754,493082.696128724,561117.811256832,3.9307692307692306,0.2599478147423353,3.9705128205128206
281300.0,2.25,39,677,362,34.38,-119.69,3050.47379797899,137890.377386017,298596.197587658,383919.076922046,450632.210648789,3.820441988950276,0.3318872017353579,1.8701657458563536
137800.0,3.0958,25,1559,631,33.74,-117.82,18125.8694961496,52293.2243899841,129335.325561887,543625.481814708,611660.28116219,4.310618066561014,0.25,2.4706814580031695
140200.0,4.0675,11,1944,700,38.73,-120.63,108198.123110804,562232.595103179,738280.32633681,190472.373472687,189838.957375536,6.538571428571428,0.18265239239676645,2.777142857142857
78400.0,1.6932,37,841,355,38.54,-121.49,52076.6648731,577528.141993044,756400.232166327,138521.061199017,118442.694712941,4.661971830985915,0.23746223564954683,2.369014084507042
365600.0,6.884,50,878,309,34.18,-118.28,27582.4389561694,14594.9070770275,193094.513260282,478873.100010255,546908.14176912,7.1035598705501615,0.1530751708428246,2.841423948220065
131100.0,3.7917,27,2091,352,34.01,-117.9,36085.014824442,32017.0170000452,159437.645155204,516451.758433419,584468.636962186,4.8352272727272725,0.22385428907168037,5.940340909090909
138700.0,4.2775,5,6780,2180,33.95,-117.25,67625.8322694031,92303.559429845,137492.225958447,563546.333537743,631310.190372575,6.007339449541284,0.1686010995723885,3.110091743119266
123700.0,3.8906,30,945,344,34.17,-117.26,85516.7711514409,91503.2531549188,161966.975132068,546389.374289098,613944.115801028,5.630813953488372,0.18120805369127516,2.747093023255814
105800.0,3.3804,38,733,206,33.9,-118.25,13988.9714647791,16937.7786867968,166070.943787061,504257.416796621,572247.552890495,5.830097087378641,0.18567860116569526,3.558252427184466
94500.0,2.3958,33,1459,443,34.6,-118.12,73859.7570439919,61958.5675079584,227539.058034593,455792.769284362,523583.118949542,4.941309255079007,0.22704431247144816,3.293453724604966
100000.0,0.4999,23,198,55,36.09,-119.99,110465.740120482,276754.084382858,456163.682323043,218977.733194554,286593.325791615,6.054545454545455,0.27627627627627627,3.6
238900.0,5.4727,34,1422,438,34.21,-118.15,39167.4476223587,19547.3176566213,189793.352003371,484486.77001441,552508.188250212,6.312785388127854,0.18625678119349007,3.2465753424657535
187500.0,1.5156,52,227,148,34.15,-118.14,36808.1432927671,14467.7421751784,183535.952376993,490002.618794182,558032.299472888,2.75,0.3931203931203931,1.5337837837837838
294600.0,4.0328,16,1253,393,33.2,-117.15,19252.0152685451,138686.04805934,53857.6345988823,629792.958290292,697826.134402375,6.844783715012722,0.17063197026022306,3.188295165394402
131900.0,3.7167,45,873,438,38.56,-121.44,55360.3487564719,577198.29204865,755963.023647591,141836.065083203,123081.568510661,5.531963470319635,0.19232356582748658,1.9931506849315068
337300.0,5.457,28,2031,956,37.85,-122.22,9411.71336422041,553446.157415254,732388.503123074,64055.6991563771,20396.3003879235,5.5303347280334725,0.1982220540949499,2.1244769874476988
500001.0,3.4051,45,4715,1165,37.81,-122.47,2524.50999304248,565010.725313217,743481.677602628,73277.8138646429,5254.99243283486,5.9459227467811155,0.1816081997978923,4.047210300429184
207700.0,2.2961,35,1794,543,34.04,-118.38,11898.9172050777,12632.9934493396,185719.109166754,484623.455058755,552617.258864167,4.119705340699816,0.26464014304872596,3.303867403314917
108300.0,3.075,13,267,97,38.31,-120.27,113300.119017592,507130.395243341,682617.065057938,179061.321773159,198427.630068223,33.98969072164948,0.2007885956930543,2.752577319587629
70900.0,2.5893,29,1781,616,36.8,-119.76,180840.02772232,334992.729342963,512405.411589511,198393.075475277,259943.699422889,5.672077922077922,0.18946765884373212,2.8912337662337664
192300.0,2.6689,12,7429,3405,33.91,-118.34,7546.90854014836,18138.6533221582,172147.276640984,498124.676406627,566084.535038859,2.9295154185022025,0.36471177944862154,2.181791483113069
100900.0,3.024,17,529,226,38.33,-120.41,102124.916307634,513813.256440433,689920.946794809,170853.231856213,187469.403877219,6.4734513274336285,0.23103212576896787,2.34070796460177
119800.0,3.1326,13,925,347,37.35,-119.68,180321.924903682,388939.839430822,563973.411133633,195639.009264926,247039.000412215,6.648414985590778,0.16731686172518423,2.6657060518731988
290800.0,6.0648,36,608,246,33.97,-118.01,28133.5339718599,23399.8148648138,160215.793387962,512863.437077323,580898.010553337,5.8983739837398375,0.1543762922122674,2.4715447154471546
93400.0,2.25,45,850,237,33.94,-118.26,15268.7905259781,12570.2913905021,170161.171848226,500251.067354532,568250.601019279,4.556962025316456,0.20185185185185187,3.586497890295359
493000.0,11.1121,15,1289,416,33.63,-117.8,10232.4399288951,62317.3039455462,117775.278038746,554053.482865428,622081.432163779,7.778846153846154,0.13936959208899877,3.0985576923076925
87300.0,2.0094,19,4030,1667,39.76,-121.86,165331.577947479,711306.692339741,889112.132331003,269609.617006711,226321.006686998,4.351529694061187,0.24607113316790735,2.4175164967006597
158100.0,4.7955,33,1115,257,34.04,-117.96,37050.9491865232,26172.4211182954,164880.142368182,510239.238285559,578260.871671296,5.673151750972763,0.18381344307270234,4.33852140077821
134400.0,2.5729,14,35682,4769,33.35,-117.42,7492.62419450711,109101.190115083,74542.5381092337,600670.437947084,668704.885753714,5.2704969595303,0.19172468669186393,7.48207171314741
285800.0,6.7527,23,955,328,37.8,-122.18,8419.70465338958,546954.39783622,725876.322546314,57512.3599337194,22271.9913999685,7.064024390243903,0.14501510574018128,2.9115853658536586
153300.0,4.069,28,820,283,32.69,-117.07,7773.08548381954,186605.748529889,8990.50154988738,677835.1342322,745821.632903745,5.247349823321555,0.18518518518518517,2.8975265017667846
296900.0,6.4524,25,937,324,37.67,-121.88,24954.6698582354,518753.911463197,697879.574913503,37214.6762255087,49847.8705345619,6.925925925925926,0.13413547237076648,2.8919753086419755
349000.0,6.0274,36,862,371,37.75,-122.45,5344.01881419048,558975.640241619,737351.641842178,67349.1044847403,3131.82789502165,6.2075471698113205,0.1654363873208858,2.3234501347708894
217100.0,5.2032,10,1689,545,38.69,-120.95,86526.7498925184,569707.149422301,747040.355706319,171783.626891036,164662.556235685,6.277064220183486,0.1645717626425022,3.0990825688073396
452100.0,7.9943,16,2304,778,34.2,-118.9,20497.8509731144,62606.8386886332,230777.668481177,440937.060038852,508709.180271649,8.367609254498715,0.12549923195084486,2.961439588688946
302900.0,5.3922,34,2050,725,37.28,-121.9,26702.6495367354,487680.139014598,666055.180506312,6199.83528290996,72194.8764572108,6.362758620689656,0.16236722306525037,2.8275862068965516
177500.0,3.25,46,925,435,37.73,-122.17,4598.07485587451,540565.021234613,719388.138179834,50208.8276093797,23487.3485030967,4.972413793103448,0.21729079981507166,2.1264367816091956
432900.0,6.0884,33,659,282,37.41,-122.11,8135.46079072763,510971.68780157,689219.614004237,20887.1203509835,49389.8082635576,5.819148936170213,0.17306520414381474,2.3368794326241136
114200.0,2.5164,36,1563,524,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,4.181297709923665,0.2423550890004564,2.982824427480916
205900.0,4.0452,11,2744,607,37.36,-121.85,23498.0177612978,491147.268689318,669810.76354219,4679.80543937735,68875.2941498364,3.474464579901153,0.2807017543859649,4.520593080724876
190100.0,2.8214,29,1669,499,36.94,-121.8,7170.42990889319,454637.62941926,632211.40880436,44741.8559504076,108225.209359523,4.763527054108216,0.20025241901556584,3.344689378757515
119100.0,3.3026,9,1687,645,32.75,-117.07,12685.1194675456,181209.712946825,9333.10425657964,672664.38213554,740665.034033482,5.370542635658914,0.21622401847575057,2.6155038759689924
329500.0,5.5519,35,1110,406,36.6,-121.91,3168.57869297226,436841.604304032,612374.757263975,81795.5429810996,138466.379363774,6.416256157635468,0.15738963531669867,2.7339901477832513
234900.0,4.8929,35,1019,340,34.23,-118.58,21750.9218914451,36724.9584975017,213704.149520509,456608.033154076,524599.423302294,5.6382352941176475,0.16379760041731872,2.9970588235294118
169900.0,4.2813,17,1118,369,33.13,-117.05,25260.1228012542,150798.583658625,47216.5572858851,641800.319865317,709831.913959088,6.463414634146342,0.1559748427672956,3.029810298102981
138200.0,4.0529,33,1571,386,34.12,-117.9,47268.626575547,32534.7657934805,170541.852741658,507595.119369973,575579.496252335,4.028497409326425,0.23215434083601286,4.069948186528498
75800.0,3.0667,19,1971,607,36.32,-119.79,141057.528073786,288664.873027112,467530.222509855,218592.224524919,284739.615108928,5.357495881383855,0.18880688806888068,3.2471169686985175
165600.0,2.5625,38,506,211,38.93,-123.53,15018.2234934538,719089.338436873,897919.602860716,227884.33674032,160317.673326094,8.085308056872037,0.20808909730363423,2.3981042654028437
182700.0,4.1411,30,2008,619,34.11,-117.88,46926.543391037,34104.2932451177,168783.592207774,509675.001354489,577656.655325286,4.978998384491114,0.1953277092796885,3.243941841680129
340500.0,2.9405,39,1758,987,37.54,-122.3,5768.91955853762,533029.884859406,711200.426708385,42523.6598932009,28468.4041477815,4.348530901722391,0.25559179869524695,1.7811550151975684
